Date,Open,High,Low,Close,Adj Close,Volume
2020-09-17,104.959999,106.750000,104.389999,106.660004,105.879135,4283500
2020-09-18,106.559998,107.989998,106.139999,106.860001,106.077667,7622400
2020-09-21,105.800003,106.459999,104.459999,105.949997,105.174332,4559800
2020-09-22,105.459999,105.519997,103.570000,104.800003,104.032753,4180300
2020-09-23,104.989998,104.989998,102.230003,102.730003,101.977905,4040100
2020-09-24,102.750000,103.529999,100.470001,100.919998,100.181152,7604000
2020-09-25,100.559998,103.610001,100.339996,103.449997,102.692627,5060300
2020-09-28,104.239998,105.250000,103.820000,104.440002,103.675392,5515500
2020-09-29,106.010002,106.410004,104.919998,105.190002,104.419899,4464300
2020-09-30,105.989998,109.480003,105.739998,108.830002,108.033249,9487000
2020-10-01,109.180000,110.330002,108.379997,108.639999,107.844635,7242100
2020-10-02,107.680000,108.660004,106.330002,106.500000,105.720299,5590500
2020-10-05,107.180000,108.650002,107.180000,108.559998,107.765221,3603400
2020-10-06,108.559998,108.769997,106.050003,106.250000,105.472137,3992600
2020-10-07,107.370003,108.180000,106.930000,107.739998,106.951225,4162400
2020-10-08,108.139999,109.129997,107.419998,108.540001,107.745369,4168400
2020-10-09,109.339996,109.970001,108.800003,109.650002,108.847244,3060700
2020-10-12,110.250000,111.570000,109.760002,111.050003,110.236992,4201800
2020-10-13,110.500000,110.989998,108.250000,108.370003,107.576622,4773600
2020-10-14,108.610001,109.830002,107.339996,107.750000,107.317657,4191600
2020-10-15,106.849998,107.739998,106.309998,107.320000,106.889381,3518500
2020-10-16,107.699997,110.379997,107.699997,109.669998,109.229950,4363500
2020-10-19,109.900002,111.040001,107.820000,108.040001,107.606491,4228500
2020-10-20,108.349998,109.889999,108.110001,108.360001,107.925209,3873500
2020-10-21,108.010002,109.000000,104.750000,105.930000,105.504959,5716000
2020-10-22,106.419998,110.050003,106.239998,109.480003,109.040718,4953800
2020-10-23,109.639999,110.000000,107.570000,107.790001,107.357498,3573000
2020-10-26,107.570000,109.160004,107.050003,109.000000,108.562645,7298000
2020-10-27,108.889999,109.750000,108.330002,108.580002,108.144325,4518000
2020-10-28,106.809998,107.410004,105.379997,106.419998,105.992989,7104700
2020-10-29,106.379997,106.580002,104.570000,105.000000,104.578690,4237600
2020-10-30,104.760002,105.550003,103.129997,105.110001,104.688248,4433200
2020-11-02,107.089996,108.699997,106.110001,107.480003,107.048744,5907100
2020-11-03,108.739998,110.800003,108.360001,109.559998,109.120392,3870100
2020-11-04,110.169998,114.230003,110.110001,111.529999,111.082489,7421200
2020-11-05,113.510002,114.839996,112.720001,113.529999,113.074463,5139900
2020-11-06,113.879997,115.139999,112.839996,114.419998,113.960892,5644100
2020-11-09,111.800003,113.209999,106.190002,109.389999,108.951073,13990700
2020-11-10,109.250000,111.589996,108.400002,110.809998,110.365379,5243500
2020-11-11,111.940002,112.949997,111.470001,112.650002,112.197998,3994000
2020-11-12,112.410004,112.860001,111.300003,111.949997,111.500801,2816800
2020-11-13,113.000000,113.089996,111.419998,112.599998,112.148193,3918900
2020-11-16,112.050003,113.750000,111.589996,113.669998,113.213898,4144900
2020-11-17,113.220001,114.620003,112.339996,113.059998,112.606346,3793000
2020-11-18,113.669998,113.709999,109.750000,109.769997,109.329552,4545700
2020-11-19,110.000000,111.199997,109.260002,111.000000,110.554619,3548100
2020-11-20,110.739998,111.760002,110.070000,110.889999,110.445061,4075300
2020-11-23,111.430000,111.519997,108.860001,109.269997,108.831558,4105500
2020-11-24,109.309998,109.589996,107.250000,107.610001,107.178223,7316300
2020-11-25,107.050003,108.400002,105.629997,106.410004,105.983040,6224100
2020-11-27,106.669998,107.750000,105.870003,107.620003,107.188179,1979000
2020-11-30,107.769997,108.550003,107.089996,108.220001,107.785774,5702300
2020-12-01,109.239998,109.599998,108.070000,108.489998,108.054688,4265200
2020-12-02,108.309998,108.629997,107.360001,108.150002,107.716057,3444700
2020-12-03,108.150002,108.639999,107.080002,107.529999,107.098541,3846300
2020-12-04,107.080002,108.269997,106.930000,107.900002,107.467056,4686800
2020-12-07,107.720001,108.300003,106.639999,107.180000,106.749947,6928000
2020-12-08,106.800003,107.239998,106.209999,106.800003,106.371475,6643500
2020-12-09,107.099998,107.690002,105.519997,106.320000,105.893394,5742400
2020-12-10,106.760002,107.089996,106.040001,106.519997,106.092590,4828500
2020-12-11,106.099998,107.349998,105.320000,107.019997,106.590584,4719000
2020-12-14,107.500000,109.169998,106.769997,106.790001,106.361511,6250000
2020-12-15,106.940002,108.410004,106.400002,107.449997,107.018860,5256600
2020-12-16,107.449997,108.209999,106.610001,107.339996,106.909302,4458700
2020-12-17,107.830002,108.940002,107.610001,108.779999,108.343521,3924300
2020-12-18,108.849998,109.610001,107.489998,108.970001,108.532761,10669800
2020-12-21,107.559998,108.180000,105.370003,108.089996,107.656288,4544000
2020-12-22,107.830002,109.040001,106.959999,108.279999,107.845528,3426400
2020-12-23,108.870003,109.680000,107.430000,107.449997,107.018860,3149500
2020-12-24,107.440002,108.949997,107.379997,108.349998,107.915245,1451500
2020-12-28,108.959999,109.099998,107.260002,107.790001,107.357498,2034200
2020-12-29,108.500000,108.940002,108.139999,108.330002,107.895332,2834400
2020-12-30,108.690002,109.120003,107.839996,108.440002,108.004890,2415800
2020-12-31,108.169998,109.639999,107.849998,109.489998,109.050674,2982200
2021-01-04,109.529999,110.250000,107.260002,109.110001,108.672203,6192000
2021-01-05,108.849998,110.910004,108.300003,110.459999,110.016785,4322800
2021-01-06,108.949997,111.029999,108.589996,110.230003,109.787712,5539600
2021-01-07,110.279999,111.620003,109.250000,111.300003,110.853416,5568800
2021-01-08,111.669998,112.550003,110.339996,111.610001,111.162170,4242200
2021-01-11,111.209999,111.980003,110.230003,110.839996,110.395256,3177400
2021-01-12,110.519997,110.720001,108.339996,108.839996,108.403282,5777100
2021-01-13,109.089996,112.900002,108.250000,112.150002,111.700005,6047100
2021-01-14,111.209999,111.660004,109.750000,110.040001,110.040001,4391000
2021-01-15,110.000000,111.620003,109.389999,111.300003,111.300003,4480100
2021-01-19,111.739998,113.129997,110.519997,112.570000,112.570000,6820300
2021-01-20,112.650002,113.529999,112.000000,112.889999,112.889999,2952100
2021-01-21,112.250000,113.540001,110.260002,112.949997,112.949997,5028100
2021-01-22,113.000000,113.510002,111.739998,112.839996,112.839996,4163900
2021-01-25,113.059998,115.400002,113.010002,114.720001,114.720001,4689300
2021-01-26,114.250000,115.120003,113.790001,114.730003,114.730003,4142400
2021-01-27,115.199997,117.779999,113.500000,114.290001,114.290001,9104900
2021-01-28,117.910004,124.070000,117.150002,120.389999,120.389999,11296300
2021-01-29,120.250000,124.720001,119.709999,123.589996,123.589996,10995100
2021-02-01,123.239998,124.820000,122.500000,122.540001,122.540001,8337100
2021-02-02,123.400002,123.720001,120.230003,120.239998,120.239998,7277000
2021-02-03,119.739998,120.889999,118.900002,120.220001,120.220001,4991900
2021-02-04,119.830002,120.870003,118.790001,119.739998,119.739998,4377900
2021-02-05,120.430000,124.320000,120.040001,124.029999,124.029999,5803400
2021-02-08,125.000000,125.800003,123.769997,124.500000,124.500000,3456000
2021-02-09,124.830002,125.279999,123.610001,125.150002,125.150002,3424500
2021-02-10,125.790001,126.199997,124.760002,125.290001,125.290001,4195400
2021-02-11,125.690002,126.870003,125.199997,126.839996,126.839996,3697000
2021-02-12,126.410004,128.539993,126.250000,128.229996,128.229996,3658700
2021-02-16,128.490005,128.500000,126.849998,128.020004,128.020004,5174000
2021-02-17,127.370003,128.000000,126.389999,127.239998,127.239998,3161800
2021-02-18,125.470001,126.660004,124.070000,125.410004,125.410004,5427900
2021-02-19,125.250000,125.389999,122.669998,123.040001,123.040001,6204200
2021-02-22,122.949997,122.949997,120.529999,122.550003,122.550003,4842000
2021-02-23,122.250000,123.180000,120.209999,120.800003,120.800003,5565900
2021-02-24,120.800003,122.910004,120.660004,122.379997,122.379997,4127400
2021-02-25,121.660004,122.760002,120.769997,121.580002,121.580002,3468900
2021-02-26,122.190002,122.360001,119.660004,119.779999,119.779999,5197500
2021-03-01,120.989998,122.949997,120.610001,122.209999,122.209999,3858600
2021-03-02,122.209999,123.099998,121.190002,122.529999,122.529999,4908100
2021-03-03,121.690002,121.889999,119.059998,119.180000,119.180000,5239500
2021-03-04,119.000000,119.809998,114.739998,116.010002,116.010002,6693600
2021-03-05,117.000000,117.580002,114.800003,117.250000,117.250000,4859500
2021-03-08,117.000000,118.279999,115.559998,115.629997,115.629997,3931600
2021-03-09,116.739998,119.339996,116.489998,116.699997,116.699997,5176100
2021-03-10,117.239998,119.199997,115.320000,115.879997,115.879997,7640200
2021-03-11,116.690002,117.870003,115.839996,117.519997,117.519997,4915700
2021-03-12,117.089996,117.269997,116.120003,116.709999,116.709999,3714000
2021-03-15,117.190002,118.220001,116.540001,118.099998,118.099998,4651800
2021-03-16,118.449997,119.440002,117.529999,118.220001,118.220001,3869200
2021-03-17,117.669998,118.220001,116.919998,117.620003,117.620003,3757200
2021-03-18,117.500000,119.150002,117.309998,118.110001,118.110001,4253000
2021-03-19,118.379997,120.989998,117.570000,120.250000,120.250000,11244800
2021-03-22,120.260002,122.220001,120.010002,121.470001,121.470001,5173100
2021-03-23,121.769997,122.150002,119.870003,120.489998,120.489998,3788500
2021-03-24,120.000000,120.449997,117.949997,118.019997,118.019997,6521300
2021-03-25,118.730003,119.500000,117.239998,119.050003,119.050003,5320100
2021-03-26,119.279999,122.300003,118.940002,122.070000,122.070000,4857000
2021-03-29,121.000000,122.739998,120.050003,122.230003,122.230003,4810100
2021-03-30,121.500000,122.489998,119.379997,119.750000,119.750000,5054400
2021-03-31,120.000000,121.449997,119.750000,119.839996,119.839996,5792800
2021-04-01,120.279999,120.870003,118.779999,118.940002,118.940002,4015100
2021-04-05,119.650002,120.349998,119.080002,119.860001,119.860001,6314600
2021-04-06,120.010002,122.010002,119.599998,119.970001,119.970001,5146400
2021-04-07,119.820000,120.879997,119.599998,120.110001,120.110001,4313000
2021-04-08,121.010002,121.570000,119.540001,119.779999,119.779999,3768400
2021-04-09,119.650002,120.209999,119.349998,119.504997,119.504997,819575
